formula,Temperature,target
Li9Mn7O16,1000,0
Li9Mn7O16,1000,0
Li9Mn7O16,1000,0
Li9Mn7O16,1000,0
Li9Mn7O16,1000,0
Li9Mn7O16,1000,0
Li9Mn7O16,1000,0
Li9Mn7O16,1000,0
Li9Mn7O16,1000,0
Li9Mn7O16,1000,0
Li9Mn7O16,1000,0
Li9Mn7O16,1000,0
Li9Mn7O16,1000,0
Li9Mn7O16,1000,0
Li9Mn7O16,1000,0
Li9Mn7O16,1000,0
Li9Mn7O16,1000,0
Li9Mn7O16,1000,0
Li9Mn7O16,1000,0
Li9Mn7O16,1000,0
Li(MoSe)3,1000,0
Li(Mg2Si)4,1000,0
LiTaO3,1000,0
LiTaO3,1000,0
Li2MnO3,1000,0
Li3Mn2O5,1000,0
Li3Mn2O5,1000,0
Li3Mn2O5,1000,0
Li4Mn3O7,1000,0
Li4Mn3O7,1000,0
Li4Mn3O7,1000,0
Li4Mn3O7,1000,0
Li4Mn3O7,1000,0
Li4Mn3O7,1000,0
Li4Mn3O7,1000,0
Li4Mn3O7,1000,0
Li4Mn3O7,1000,0
Li5Mn3O8,1000,0
Li5Mn3O8,1000,0
Li5Mn3O8,1000,0
Li5Mn3O8,1000,0
Li5Mn3O8,1000,0
Li5Mn3O8,1000,0
Li5Mn3O8,1000,0
Li5Mn3O8,1000,0
Li5Mn3O8,1000,0
Li7Mn5O12,1000,0
Li7Mn5O12,1000,0
Li7Mn5O12,1000,0
Li7Mn5O12,1000,0
Li7Mn5O12,1000,0
Li7Mn5O12,1000,0
Li7Mn5O12,1000,0
Li7Mn5O12,1000,0
Li7Mn5O12,1000,0
Li7Mn5O12,1000,0
Li7Mn5O12,1000,0
Li7Mn5O12,1000,0
Li7Mn5O12,1000,0
Li7Mn5O12,1000,0
Li7Mn5O12,1000,0
LiSbS,1000,0
LiMn6O12,1000,0
LiMn2O4,1000,0
LiLuO2,1000,0
Li6SbS2,1000,0
Li6V5O12,1000,0
Li5SbS,1000,0
Li3VS3,1000,0
Li3V5O12,1000,0
Li2SeO4,1000,0
Li4P4O17,1000,0
LiTmO3,1000,0
LiY2Tl,1000,0
LiNiO3,1000,0
LiPmO3,1000,0
LiPm2Pb,1000,0
LiPm2Sn,1000,0
LiPrO3,1000,0
LiSiO3,1000,0
LiZnPt2,1000,0
LiThRh2,1000,0
LiThPt2,1000,0
LiTi2O4,1000,0
Li95Mn16O64,1000,0
NaLi2Sn,1000,0
Li3(ZnSn2)2,1000,0
Li2Ti3O7,1000,0
Li2Ti6O13,1000,0
LiSnSb,1000,0
LiTi2O4,1000,0
LiTi2O4,1000,0
LiReO5,1000,0
Li4Si2O7,1000,0
LiPO3,1000,0
Li(YSe2)3,1000,0
LiZrS2,1000,0
LiTaSe2,1000,0
SrLiSi,1000,0
Rb3LiPb4,1000,0
LiMnO7,1000,0
Li12(WO4)7,1000,0
Li2Pr5Sn7,1000,0
Li5OsO6,1000,0
LiPd5O6,1000,0
Li3Sn3Pt2,1000,0
Li(NO)6,1000,0
LiSbSe2,1000,0
LiSmS2,1000,0
LiZr2Pb,1000,0
Li5(YSb2)2,1000,0
Li4Zr3O8,1000,0
Li2ZnSb,1000,0
Li2MgTl,1000,0
Li2MgSn,1000,0
Li2PS3,1000,0
Li2NbO3,1000,0
Li2Mn4N3,1000,0
Li3Ta12O31,1000,0
LiV5O10,1000,0
Li11(MoO2)12,1000,0
Li19V12O32,1000,0
Li22(VSn)7,1000,0
Li7Ta24O64,1000,0
Li3Mo15Se19,1000,0
LiTiO2,1000,0
Li7OsN4,1000,0
LiSbN2,1000,0
LiSbN2,1000,0
LiPtN,1000,0
LiPdN,1000,0
LiRh2N3,1000,0
LiRu2N3,1000,0
LiSnN,1000,0
LiMnN2,1000,0
Li2RhN2,1000,0
Li3RuN2,1000,0
Li6SeN4,1000,0
Li3ReN2,1000,0
Li3WN2,1000,0
LiMnN,1000,0
Li3WN2,1000,0
Li3TiN2,1000,0
Li6SN4,1000,0
Li(ReN2)3,1000,0
LiPrSn,1000,0
LiNdSn,1000,0
Li5Mn4O8,1000,0
LiV3O4,1000,0
LiNi3O4,1000,0
LiNiO2,1000,0
LiNiO2,1000,0
LiVO2,1000,0
Li2MnO2,1000,0
LiV3O4,1000,0
LiV3O4,1000,0
Li2V5O10,1000,0
LiMn3O4,1000,0
Li3Mn4O8,1000,0
Li5Mn3O8,1000,0
LiV3O4,1000,0
LiMn3O4,1000,0
LiMnO2,1000,0
Li2V5O10,1000,0
LiNiO2,1000,0
LiNiO2,1000,0
Li5Mn3O8,1000,0
LiRhO2,1000,0
LiSbS2,1000,0
Li7PN4,1000,0
Sr2LiSi3,1000,0
Li3V5O12,1000,0
SrLi4N2,1000,0
Li7Mn5O12,1000,0
Li7Mn5O12,1000,0
Li7Mn5O12,1000,0
Li7Mn5O12,1000,0
Li7Mn5O12,1000,0
Li7Mn5O12,1000,0
Li7Mn5O12,1000,0
Li7Mn5O12,1000,0
Li7Mn5O12,1000,0
Li7Mn5O12,1000,0
Li7Mn5O12,1000,0
Li7Mn5O12,1000,0
Li2WO4,1000,0
LiMoO2,1000,0
LiVO3,1000,0
Li2PrSb2,1000,0
Li8PbO6,1000,0
LiTiO2,1000,0
LiWO2,1000,0
Li(MoO2)2,1000,0
LiSnS2,1000,0
Li8Nb2O9,1000,0
Li4V3O8,1000,0
Li3PO4,1000,0
LiPO3,1000,0
Li2TiO3,1000,0
Na3Li3N2,1000,0
NaLi5N2,1000,0
LiMg2Tl,1000,0
LiPd2Pb,1000,0
LiUN2,1000,0
Li2ZrN2,1000,0
Li10Zn4O9,1000,0
Li3MnP2,1000,0
Li31Zr2P13,1000,0
LiMn3O4,1000,0
Li2Mn15O32,1000,0
LiPN2,1000,0
LiMn4O8,1000,0
LiMgP,1000,0
LiNdSe2,1000,0
LiMgN,1000,0
Li5ReN4,1000,0
Li7Ti12O24,1000,0
Li2Si2O5,1000,0
Li8SnO6,1000,0
Li2SO4,1000,0
Li2RuO3,1000,0
Li2SeO4,1000,0
Li2SiO3,1000,0
LiMnP,1000,0
LiYSn,1000,0
NaLi2Sb,1000,0
Li21Mo11O32,1000,0
Li7Ti16O32,1000,0
Li9Mn22O48,1000,0
Li17Nb18O54,1000,0
Li34(YSb2)13,1000,0
Li15Nb16O48,1000,0
Li11Mn13O32,1000,0
Li3Mn8O16,1000,0
Li7Nb8O24,1000,0
Li5Nb6O18,1000,0
Li3Ti8O16,1000,0
Li9Ni23O32,1000,0
Li2PdO3,1000,0
LiReO4,1000,0
Li4Mo5O17,1000,0
Li3ScN2,1000,0
LiNbO3,1000,0
Li5ReO6,1000,0
Li2ReO3,1000,0
LiMnO2,1000,0
LiPO3,1000,0
Li2TeS3,1000,0
Li6Tb2O7,1000,0
Li4Mo3O8,1000,0
NaLi2N,1000,0
Li2ZnSi,1000,0
Na2LiN,1000,0
LiZrSc,1000,0
LiMn2O4,1000,0
LiNbO3,1000,0
Li7Mn10O20,1000,0
Li3(RuO3)2,1000,0
LiMnO2,1000,0
Li2Ta2O3,1000,0
Li3(Mo3S4)2,1000,0
Li9Ta11N20,1000,0
LiNi4O5,1000,0
Li4Re6S11,1000,0
Li2SiN2,1000,0
Li17(WO3)19,1000,0
LiNi3P2,1000,0
Li5SiP3,1000,0
Li20Nb19O60,1000,0
Li6Mo2O7,1000,0
Li3(NiO2)8,1000,0
LiVO2,1000,0
Li19Ni23O42,1000,0
Li3Mn10O20,1000,0
Li5Mn12O24,1000,0
Li3SbS4,1000,0
LiTi4O8,1000,0
Li6(NiO2)5,1000,0
Li2V3O6,1000,0
Li3Mn4O8,1000,0
Li3Ti4O8,1000,0
Li2WS4,1000,0
LiMn7O12,1000,0
Li3TiS3,1000,0
Li2WS4,1000,0
Li8TiS6,1000,0
Li5MnO4,1000,0
LiVS2,1000,0
Li6WO6,1000,0
Li(NiO2)2,1000,0
LiTeO3,1000,0
LiZrO2,1000,0
LiMn7O12,1000,0
Li3SbS3,1000,0
LiMnO2,1000,0
Li(NiS)2,1000,0
Li3Ti4O8,1000,0
Li3V5O14,1000,0
LiTi8O13,1000,0
Li8MnO6,1000,0
Li3(NiO2)4,1000,0
Li2Mn2O3,1000,0
Li3SbS4,1000,0
LiNiO2,1000,0
LiMnO2,1000,0
Li6MnS4,1000,0
Li2Ti7O15,1000,0
Li7Mn5O12,1000,0
Li3SbO3,1000,0
Li4Mn5O10,1000,0
Li17Ni11O28,1000,0
Li4(NiO2)5,1000,0
LiMn2O4,1000,0
Li4Ni7O12,1000,0
Li13Mn8O24,1000,0
LiMn2O4,1000,0
Li5Mn5O12,1000,0
LiMn6O12,1000,0
Li3(NiO2)5,1000,0
Li5Mn6O16,1000,0
Li7(NiO2)12,1000,0
Li2(NiO2)3,1000,0
Li3(NiO2)4,1000,0
Li9Ni15O28,1000,0
LiTi6O12,1000,0
Li8Ti15O32,1000,0
Li8Mn9O18,1000,0
Li4Ti11O24,1000,0
Li13Mn17O40,1000,0
Li2TiO3,1000,0
LiTi8O16,1000,0
Li3VS4,1000,0
LiU3O8,1000,0
Li8TeO6,1000,0
LiNbO3,1000,0
LiV24O58,1000,0
Li6V5O12,1000,0
Li17V16O32,1000,0
Li3Ti4O8,1000,0
Li3V2O6,1000,0
LiV5O10,1000,0
Li2(NiO2)3,1000,0
Li2Mn3O6,1000,0
LiVO3,1000,0
LiTa3O8,1000,0
LiTiO2,1000,0
Li8Mn5O10,1000,0
Li5V7O12,1000,0
Li7Mn5O12,1000,0
Li6V5O12,1000,0
Li3MnO4,1000,0
Li4Zr3O8,1000,0
Li4TiS4,1000,0
Li17Ni11O28,1000,0
Li4Ti15O32,1000,0
LiMn10O20,1000,0
Li4Ti11O24,1000,0
Li5SbS,1000,0
Li7Sb2S,1000,0
Li4Ti9O20,1000,0
Li34Sb8S7,1000,0
Li7Ni9O16,1000,0
Li8V11O22,1000,0
Li4Ni7O11,1000,0
Li6Ti9O20,1000,0
Li7(SbS)2,1000,0
Li3SbS3,1000,0
Li8NbS6,1000,0
Li3VS4,1000,0
Li3VS4,1000,0
Li(NiS)2,1000,0
LiMn4O8,1000,0
LiMn3O5,1000,0
Li6MnO4,1000,0
LiMn2O3,1000,0
LiNiO2,1000,0
Li2Ti3O7,1000,0
Li8MnO6,1000,0
Li7W5O16,1000,0
Li5Mn5O12,1000,0
LiTiO2,1000,0
Li6Ti2O7,1000,0
LiTi11O20,1000,0
Li10Ti4O13,1000,0
Li8TiO6,1000,0
Li2Ta4O11,1000,0
LiV9O22,1000,0
Li8Mn2O9,1000,0
Li2V3O8,1000,0
Li3NiO3,1000,0
Li2VO2,1000,0
Li5NiO4,1000,0
LiV18O44,1000,0
Li5MnO4,1000,0
Li4V3O8,1000,0
LiVO2,1000,0
Li5SbS,1000,0
LiNi9O10,1000,0
LiMn28O56,1000,0
Li3SbS3,1000,0
Li8Sb7S19,1000,0
LiV6O15,1000,0
LiTi2O4,1000,0
Li3V5O12,1000,0
LiMnO2,1000,0
Li5(NiO2)4,1000,0
Li6TeO6,1000,0
LiNbS2,1000,0
Li(TiSe2)3,1000,0
LiNO3,1000,0
Li3SbS4,1000,0
LiLuPt2,1000,0
LiPr2Ru,1000,0
LiTl2Rh,1000,0
LiTmTl2,1000,0
LiY2Os,1000,0
Sr2LiTl,1000,0
LiTcO3,1000,0
LiSc2Os,1000,0
LiPmTl2,1000,0
LiPm2Rh,1000,0
LiMg2Rh,1000,0
LiSnRh2,1000,0
LiScPd2,1000,0
LiScTl2,1000,0
Li2PrTl,1000,0
LiSc2Rh,1000,0
LiZr2Tc,1000,0
Li2PrPb,1000,0
LiY2Pt,1000,0
LiTm2Rh,1000,0
LiZn2Pt,1000,0
LiZn2Ni,1000,0
LiTmPd2,1000,0
LiTi3O4,1000,0
LiYTl2,1000,0
Li6Mn9O20,1000,0
RbLiSe,1000,0
Li7ZrO6,1000,0
LiScSi,1000,0
Li2TlSn,1000,0
NaLi2Pb,1000,0
LiYO3,1000,0
LiLu2Ru,1000,0
LiTiPt2,1000,0
Li(TiS2)2,1000,0
Li(VS2)2,1000,0
LiMn2O4,1000,0
Li(NiO2)4,1000,0
LuTlSe2,1000,0
LiMn4O8,1000,0
LuTlTe2,1000,0
LiMgP,1000,0
Li2MgSi,1000,0
Li3NdSb2,1000,0
LuSbPt,1000,0
Li2S2O7,1000,0
LiNb2O,1000,0
Li3YN2,1000,0
LiTaN2,1000,0
Li6OsN4,1000,0
LiNbN2,1000,0
LiPrO2,1000,0
RbLuSe2,1000,0
PrLuS3,1000,0
LuZnSn2,1000,0
LuSnRh,1000,0
LuSnPd,1000,0
LuZnPd,1000,0
Li(NdSi)2,1000,0
LiY2Tl,1000,0
Sr2LiPb,1000,0
Lu(P2Rh3)2,1000,0
LiMgZn2,1000,0
LiTi2Os,1000,0
LiTaOs2,1000,0
NaLiTl2,1000,0
LiSc2Pd,1000,0
SrLiTl2,1000,0
Li2SnPb,1000,0
NaSr2Li,1000,0
Li3Mn4O8,1000,0
LiYSi,1000,0
LiZnSb,1000,0
Li9Mn7O16,1000,0
Li9Mn7O16,1000,0
Li9Mn7O16,1000,0
Li9Mn7O16,1000,0
Li9Mn7O16,1000,0
Li9Mn7O16,1000,0
Li9Mn7O16,1000,0
Li9Mn7O16,1000,0
Li9Mn7O16,1000,0
Li9Mn7O16,1000,0
Li9Mn7O16,1000,0
Li9Mn7O16,1000,0
Li9Mn7O16,1000,0
Li9Mn7O16,1000,0
Li9Mn7O16,1000,0
Li9Mn7O16,1000,0
Li9Mn7O16,1000,0
Li9Mn7O16,1000,0
Lu3NbO7,1000,0
Li3(Mg2Si)4,1000,0
Lu(MnSn)6,1000,0
Lu(Mo3S4)2,1000,0
LuNi2Sn,1000,0
Li2MnO3,1000,0
Li3Mn2O5,1000,0
Li3Mn2O5,1000,0
Li3Mn2O5,1000,0
Li4Mn3O7,1000,0
Li4Mn3O7,1000,0
Li4Mn3O7,1000,0
Li4Mn3O7,1000,0
Li4Mn3O7,1000,0
Li5Mn3O8,1000,0
Li5Mn3O8,1000,0
Li5Mn3O8,1000,0
Li5Mn3O8,1000,0
Lu7(NiTe)2,1000,0
Li7Mn5O12,1000,0
Li7Mn5O12,1000,0
Li7Mn5O12,1000,0
Li7Mn5O12,1000,0
Li7Mn5O12,1000,0
Li7Mn5O12,1000,0
Li7Mn5O12,1000,0
Lu6Sb2Mo,1000,0
LiVS3,1000,0
LiVO2,1000,0
LiNiO2,1000,0
LiMn7O14,1000,0
Li8VO6,1000,0
Li7NbS6,1000,0
Li3SbS3,1000,0
Li3Ti7O14,1000,0
Li3V24O58,1000,0
Li3Mn28O56,1000,0
Li2Ni5O9,1000,0
Li2SnO6,1000,0
Li2SnPb,1000,0
Li2YbTl,1000,0
LiYPd2,1000,0
LiNpRu2,1000,0
LiMg2Ni,1000,0
LiLuTl2,1000,0
LiNdO3,1000,0
LiPrZn2,1000,0
LiZnNi2,1000,0
Lu2TlZn,1000,0
LuMnRh2,1000,0
LuMg2Sc,1000,0
LuNpRu2,1000,0
LuPaRe2,1000,0
NaLi5N2,1000,0
PmLuTl2,1000,0
TbLuRh2,1000,0
YLuRu2,1000,0
YLuRh2,1000,0
Li2SO5,1000,0
Pr(LuS2)3,1000,0
Li2SnS3,1000,0
Li8TeN2,1000,0
Lu3(SiNi3)2,1000,0
Sr(LuS2)2,1000,0
Lu2PbSe4,1000,0
Sr(LuSe2)2,1000,0
Li3SbS3,1000,0
Lu2Si4Mo3,1000,0
Li4SnS4,1000,0
Sm4(LuS2)11,1000,0
Nd4(LuS2)11,1000,0
Lu2(TeO3)3,1000,0
Lu3Si13Os4,1000,0
LuN3O13,1000,0
NdLuS3,1000,0
Lu6MnSb2,1000,0
LiTiSe2,1000,0
Sr3Lu2O12,1000,0
SmLuSe3,1000,0
Rb2LiS2,1000,0
Lu(SiNi)2,1000,0
Lu5SbPt2,1000,0
Lu5(ReO6)2,1000,0
LuZnRh,1000,0
LuVO2,1000,0
Lu7(TeRu)2,1000,0
Lu5Ni2Sb,1000,0
LuPPd,1000,0
LuPO2,1000,0
Lu2MoO6,1000,0
Lu2(MoO4)3,1000,0
Li4(MoO4)3,1000,0
Li7Mg8Zn9,1000,0
Li(MoO2)3,1000,0
LiTlO2,1000,0
LiSmSe2,1000,0
Lu(SiPt)2,1000,0
Lu4MnS7,1000,0
Li3MnP2,1000,0
Li3Sn11Pd4,1000,0
LiTa6O15,1000,0
Li3Ti4O8,1000,0
Li2SO4,1000,0
Li2TiO3,1000,0
Li(TaS2)2,1000,0
Li(TiTe2)2,1000,0
Li(TiTe2)5,1000,0
Li14MgSi4,1000,0
Li(NiO2)3,1000,0
Lu4Zr3O12,1000,0
Lu2MgS4,1000,0
Lu2MgS4,1000,0
Sr2LiO12,1000,0
LiNi9O13,1000,0
Sr2LiO12,1000,0
LuMgSe3,1000,0
LiRuN2,1000,0
Li3TaN2,1000,0
LiMn2N3,1000,0
Li3MoN2,1000,0
Li3OsN2,1000,0
Li7MoN4,1000,0
LiSnN,1000,0
Li3RhN2,1000,0
Li6ReN4,1000,0
Li2ReN2,1000,0
LiOs2N3,1000,0
Li6TeN4,1000,0
LiOsN2,1000,0
LiOsN2,1000,0
LiMn6N7,1000,0
LiPbN,1000,0
Li2MnN2,1000,0
Li7ReN4,1000,0
Lu2SO2,1000,0
LiMnTe2,1000,0
Li2V3O6,1000,0
LiV3O4,1000,0
Li2V3O6,1000,0
LiNi3O4,1000,0
LuTaO4,1000,0
LiVO2,1000,0
LiMn3O4,1000,0
Li5Mn3O8,1000,0
LuNiPb,1000,0
Li8VO6,1000,0
LiNi2Sn,1000,0
Lu2MgS4,1000,0
Lu2MnS4,1000,0
Li7NbN4,1000,0
Lu2Sn2O7,1000,0
LiMn2O3,1000,0
Li6NiO4,1000,0
Li7Mn5O12,1000,0
LiMn7O12,1000,0
Li7Mn5O12,1000,0
Li6NiO4,1000,0
Li7Mn5O12,1000,0
Li7Mn5O12,1000,0
Lu2PdO4,1000,0
Lu2ZnS4,1000,0
Lu2Si2O7,1000,0
Li2MnO3,1000,0
Lu2Mn2O7,1000,0
LuNiO3,1000,0
LiV2O5,1000,0
LuMnSi,1000,0
Li2NdSb2,1000,0
Lu6UO12,1000,0
Lu2V2O7,1000,0
LuTiSi,1000,0
LuMnO3,1000,0
PrLuO3,1000,0
Li4PbO4,1000,0
LiMn2O4,1000,0
LuSiRh,1000,0
LiMnO2,1000,0
Li(NiO2)2,1000,0
Li2W2O7,1000,0
Li2TeO3,1000,0
Li7SbO6,1000,0
LuPO4,1000,0
LiNiN,1000,0
Li2MgTl,1000,0
Na5LiN2,1000,0
Lu2Pd2Pb,1000,0
Li2SbPt,1000,0
Li3Mn2O4,1000,0
Lu4V4O13,1000,0
Lu4V4O13,1000,0
Lu(SiPd)2,1000,0
Li3TaO4,1000,0
Li2Si2O5,1000,0
Li3V4O8,1000,0
LiMnO2,1000,0
Li2TiO3,1000,0
LiNbO3,1000,0
LiMnO2,1000,0
LiTbSe2,1000,0
Li(WO2)2,1000,0
LuSnPd2,1000,0
Li5Mn7O16,1000,0
Li13Mn21O48,1000,0
Li5P2N5,1000,0
Li10Mn23O48,1000,0
Li2Ni12P7,1000,0
Li6Zr2O7,1000,0
Lu2Te4O11,1000,0
LiUO3,1000,0
Li7MnN4,1000,0
LuPO4,1000,0
Li2V6O13,1000,0
Li2NiO3,1000,0
Lu(PO3)3,1000,0
Lu(PO3)3,1000,0
Lu(PO3)3,1000,0
Lu2Te5O13,1000,0
Lu2Ru2O7,1000,0
Li9S3N,1000,0
Li3Ti4O8,1000,0
Li2SO4,1000,0
Li2TeO3,1000,0
Li4SiO4,1000,0
Li2MgSi,1000,0
Li2Nd2Si3,1000,0
Na2LiTa,1000,0
Li(MoO2)2,1000,0
Lu4Zr3O12,1000,0
Li19Mn5N9,1000,0
Li4MoO5,1000,0
Li5SnP3,1000,0
Li(Mo3S4)2,1000,0
Li5TiP3,1000,0
LiNbO3,1000,0
LiMn9Se10,1000,0
Li4SiO4,1000,0
Li(ReO3)5,1000,0
Li5TiN3,1000,0
Li4WO5,1000,0
Li2MoO3,1000,0
Li2MoO3,1000,0
LiTbO2,1000,0
Lu2Si2O7,1000,0
RbLuO2,1000,0
Lu2TeO6,1000,0
LiV2O4,1000,0
Lu3TaO7,1000,0
Li2Mn3O6,1000,0
LiTi3O6,1000,0
Li12Mn2O9,1000,0
Li2Mn5O10,1000,0
LiMn3O6,1000,0
LiMn3O6,1000,0
Li2(NiO2)3,1000,0
Lu2Pt2O7,1000,0
Li8TiS6,1000,0
NaLuO2,1000,0
Lu2TiO5,1000,0
LiVO3,1000,0
LuWO4,1000,0
Li3MnO3,1000,0
YLuO3,1000,0
LuTiO3,1000,0
LiVS2,1000,0
LiZnO2,1000,0
LiV3O4,1000,0
LiNiP,1000,0
Li2Mn3O6,1000,0
LiLuO2,1000,0
LuNbO4,1000,0
LiNiS2,1000,0
Li2NiO2,1000,0
LiV2O4,1000,0
Li(NiO2)2,1000,0
LiV2O4,1000,0
Li8(NiO2)5,1000,0
Li3V5O8,1000,0
NaLuO2,1000,0
Lu2Pb2O7,1000,0
LiYS2,1000,0
Li2V6O15,1000,0
Li3VS4,1000,0
Lu3TaO7,1000,0
LiSbO2,1000,0
Rb3LuO3,1000,0
Lu6TeO12,1000,0
LuWO4,1000,0
NaLiO,1000,0
Li3Ni5O8,1000,0
Li2(VS2)3,1000,0
Li4ZrO4,1000,0
Lu2TeO6,1000,0
Li5SbS4,1000,0
Lu6WO12,1000,0
LiMnO2,1000,0
SrLu2O4,1000,0
Li4NbO4,1000,0
LiNdO2,1000,0
LiSbS2,1000,0
Li35(RuO4)12,1000,0
Li7Mn14O32,1000,0
Li4Mn7O12,1000,0
Li11Ni13O24,1000,0
Li4V7O12,1000,0
Li15Mn2O12,1000,0
LiNb2O4,1000,0
Li6(NiO2)11,1000,0
Li5Mn5O12,1000,0
Li4Ti3O8,1000,0
Li4Ti15O32,1000,0
Li2Ti3O6,1000,0
Li2PdO2,1000,0
Li2V3O6,1000,0
LiMn3O6,1000,0
Li7Mn11O24,1000,0
Li4TiS4,1000,0
Li9V21O40,1000,0
Li6W2O9,1000,0
Li9(NbS2)14,1000,0
Li6SbS2,1000,0
Li8SbS6,1000,0
Li3SbS3,1000,0
LuSeO3,1000,0
Lu(PO3)3,1000,0
Li7NbS6,1000,0
Li9(NiO2)10,1000,0
Li11(NiO4)2,1000,0
Li6Ti2O7,1000,0
Li5MnO4,1000,0
Li5MnO4,1000,0
Li5NbO5,1000,0
Li3Mn7O16,1000,0
LiMn5O8,1000,0
Lu2TiO5,1000,0
Lu2TeO6,1000,0
Li4Mn3O8,1000,0
Li4V3O8,1000,0
Li5NiO4,1000,0
Li2Ti2O5,1000,0
Lu2WO6,1000,0
LuScO3,1000,0
LiNb5O8,1000,0
Lu2Sb2O7,1000,0
SrLu2O4,1000,0
Rb3LuO3,1000,0
Li4Ti5O12,1000,0
Li2Ti2O5,1000,0
Li6Te2O9,1000,0
LuP5O14,1000,0
LuNiSn2,1000,0
Li4(NiO2)7,1000,0
Li3SbS3,1000,0
Li5SbS4,1000,0
Li3V5O12,1000,0
Li5SbS4,1000,0
Li2SbS2,1000,0
Li6Sb2S7,1000,0
Lu2P4O13,1000,0
LuScO3,1000,0
Li7V5O12,1000,0
Li13V24O52,1000,0
LiV2O5,1000,0
Li9V14O35,1000,0
Lu3TaO7,1000,0
Li7Ti5O12,1000,0
Lu2P4O13,1000,0
Li6TeO6,1000,0
LiYbO2,1000,0
Li8TbO6,1000,0
Li2Ni2S3,1000,0
LiRu2W,1000,0
LiSbRh2,1000,0
LiSbPd2,1000,0
LiTaRu2,1000,0
LiLu2Os,1000,0
LiTm2Tc,1000,0
LiTm2Ru,1000,0
LiY2Rh,1000,0
LiPm2Pt,1000,0
LiPm2Ru,1000,0
LiMgTl2,1000,0
LiMg2Pt,1000,0
LiMg2Zn,1000,0
LiPaPt2,1000,0
TmLuMg2,1000,0
LiScPt2,1000,0
LuMgPd2,1000,0
LuNbRu2,1000,0
LuMgRh2,1000,0
Lu2PdRu,1000,0
Lu2PdPt,1000,0
Lu2NiRu,1000,0
Lu2OsPd,1000,0
Lu2Mn12P7,1000,0
LuSnRu2,1000,0
LuThRu2,1000,0
Lu2TcPd,1000,0
LuThTc2,1000,0
Lu2ZnRu,1000,0
LuTlRh2,1000,0
LuUTc2,1000,0
LuZnRh2,1000,0
LuPaTc2,1000,0
LiSiRu2,1000,0
Li2TlPd,1000,0
Lu2ZnTc,1000,0
LiSc2Tc,1000,0
LuReTc2,1000,0
LuTc2W,1000,0
LuTaOs2,1000,0
LuSbRh2,1000,0
LiSm2Os,1000,0
YLuMg2,1000,0
SrLi2Sn,1000,0
LiVRh2,1000,0
LiSiRh2,1000,0
NaLiTe,1000,0
Li4TiO4,1000,0
LiMgP,1000,0
LiZnP,1000,0
YbLuTl2,1000,0
TmLuPd2,1000,0
SmLuMg2,1000,0
LuVO3,1000,0
LuSi2Ni,1000,0
LuRhO3,1000,0
Li8SeN2,1000,0
Lu2PdRh,1000,0
Lu2Ta2O5,1000,0
Lu2Ni12P7,1000,0
RbLiO3,1000,0
NdLuMg2,1000,0
NdLuTl2,1000,0
Li2TmTl,1000,0
PrLuMg2,1000,0
LiTmRh2,1000,0
LiTi2O4,1000,0
LiMgPd2,1000,0
LiPr2Os,1000,0
SmLuRu2,1000,0
SmLuTl2,1000,0
YLuTl2,1000,0
YLuZn2,1000,0
YbLuPd2,1000,0
TmLuRh2,1000,0
TmLuRu2,1000,0
LiTi2O4,1000,0
Mg(ScSe2)2,1000,0
LuTlS2,1000,0
MgMnO2,1000,0
MgMn4O8,1000,0
MgMn2O4,1000,0
MgMn6O12,1000,0
MgMn3O6,1000,0
MgMn4O8,1000,0
MgSnO3,1000,0
MgOsO3,1000,0
MgZrO3,1000,0
RbMg6W,1000,0
MgSbPd,1000,0
MgSc3Ru2,1000,0
Lu2MgSe4,1000,0
LuPPt,1000,0
Mg2SiO4,1000,0
MgSiO3,1000,0
MgSiO3,1000,0
MgSiO3,1000,0
MgSiO3,1000,0
RbMg6Zr,1000,0
Mg2ZnN2,1000,0
Mg2VN3,1000,0
Mg2TaN3,1000,0
Mg2ReN3,1000,0
Mg3WN4,1000,0
Lu(SiRu)2,1000,0
MgSc2Ru,1000,0
Sm(MgSb)2,1000,0
PrMgSn,1000,0
MgSiSb2,1000,0
YbMgPb,1000,0
LuSnPt,1000,0
MgMnO2,1000,0
NdLuS3,1000,0
MgSnPt2,1000,0
MgZnNi2,1000,0
MgSc2Zn,1000,0
MgZrZn2,1000,0
MgMoRu2,1000,0
Mg2NiPt,1000,0
Sr2MgPb,1000,0
YMgPd2,1000,0
MgZn2Pd,1000,0
MgZrPt2,1000,0
NaMg6Mo,1000,0
NaMg6W,1000,0
Mg3SbO4,1000,0
RbMg6Sb,1000,0
YLuO3,1000,0
SmLuO3,1000,0
LuSiPt,1000,0
PrMgSn,1000,0
MgSeO9,1000,0
LuNiP,1000,0
Lu2MnSe4,1000,0
Mg2SiO4,1000,0
Lu(Mo3Se4)2,1000,0
LuSiPt2,1000,0
LuNiO3,1000,0
Lu2Si5Ni3,1000,0
YbMgPd,1000,0
Lu(MnSn)6,1000,0
Lu7(TePd)2,1000,0
MgSnO3,1000,0
LuNbO4,1000,0
Mg2OsS6,1000,0
Mg10(SiO6)3,1000,0
MgSiO3,1000,0
Mg5(Si4O15)2,1000,0
Mg(N3O8)2,1000,0
LuPdO3,1000,0
LuNpO3,1000,0
LuMgTl2,1000,0
LuReO3,1000,0
MgVRh2,1000,0
MgZn2Rh,1000,0
MgVRu2,1000,0
MgZrPt2,1000,0
PmMgO3,1000,0
